"text","labels"
"девочки это не неверное вложение а неверное описание эти брюки и должны быть полосатыми черные брюки в тонкую серую полоску если на увеличенном фото ооочень сильно присмотреться то это видно на сайте дана недостаточная информация но мы взяли у нас нет строгих требований в школе нас устраивает размер 28 очень хорошо на талию 54 см  не надо никаких утяжек вообще просто отлично сидят на худом парне рост у него 128 см  запас еще очень приличный как бы еще подшивать не пришлось мы много брюк этой фирмы перемерили  эти самые длинные см на 5 длиннее по внутреннему шву 61 5 см после стирки стали 60 5 см по ширине не сели и не деформировались брюки тоненькие что отлично у нас в школе всегда жарко второй год обращаемся к этой марке за школьной формой  очень довольны","Events_Delivery_Issues"
"костюм очень хороший но в первый раз пришёл с браком был порез сантиметров 6пришлось перезаказать на поре вставки из плотного материала прошито всё на мой взгляд хорошо ткань приятная берите не пожалеете","Events_Product_Issues"
"пришла с браком","Events_Product_Issues"
"не белоснежная к тому же попался брак","Events_Product_Issues"
"никакого начеса нет в описании ошибка обычная петелька внутри но свитшот оставили тк ребёнок очень хотел его и качество не плохое на первый взгляд","Events_Website_or_App_Issues"
"куртка качественная добротная но оказалась большой наш размер оказался с бракомне хватило одного бегунка на молнии хотела заказать новую но не оказалось в магазине","Events_Product_Issues"
"второй раз привозят с браком разрыв ткани у кармана","Events_Product_Issues"
"взяла на худенькую дочь размер 122128 рост у нас 128см по длине хорошо в талии впритык прям впервые нашли джинсы которые не пришлось утягивать резинкой в общем взяла на свой страх надеюсь не начнут давить живот","Events_Delivery_Issues"
"хорошая пижама яркие цвета пришло всё вовремя спасибо","Events_Logistical_Features"
"тоненькая куртка для нашего сурового климата не подходит застёжка вообще полный отстой на первый день же после носки сломалась на ремонт тоже придётся тратиться за такую цену почему хорошую железную застёжку не пришивают","Events_Operational_Changes"
"нам с дочкой очень понравилось пришло вовремя без брака очень симпатичное платьице","Events_Product_Issues, Events_Logistical_Features"
"быстрая доставка отличное платье","Events_Logistical_Features"
"заказали куртку на пвз во время примерки не увидели что куртка сзади разрезана заметили это уже дома очень расстроились так как на сына сложно подобрать а куртка ему очень понравилась к тому же начинались первые морозы куртка нужна была срочно вернулась на пвз чтоб сдать её как брак чтоб она больше никому не досталась но там мне сказали что возврат по браку через приложение в теч 7 дней и принять они её сейчас не могут ждать 7 дней мы не стали в наличии у продавца этого размера в течение нескольких дней не было я отнесла её в ателье и нам аккуратно её зашили ребёнок доволен куртка действительно классная снимаю 2 звезды за то что заказывая качественный недешевый товар пришлось ещё платить и за ремонт p s  и это похоже не единичный случай увидела у вас отзыв с фото такой же рваной в том же месте курткой или это была одна и та же","Events_Product_Issues, Events_Operational_Changes"
"из плюсов быстрая доставка ткань из минусов сшито коряво нитки торчат но я б выкупила если бы не главный минус это ооочень узкие сын худой но попа так обтянута карманы аж наизнанку рост 130 брали 134 немного с запасом","Events_Logistical_Features"
"приобрели пальто в размере 15813лет на девочку ростом около 147150 см подошло по размеру как раз что говорит о том что модель немного маломерит рукава в ширине прямо как раз на дочкину руку девочке полнее конечно будут узковаты модель очень понравилась идеально носить в школу для чего собственно и покупали температурный режим обозначен верно от 10 тепла носит пойдёт и до 15 в принципе с поддевой тоже будет хорошо по задумке дизайнеров нижняя часть пальто смотрится как болонья но на ощупь это хорошая такая плотная мембрана очень интересное получилось пальто дочке понравилось  вообще фасон моделей премонт это простор фантазии дизайнера от классики до ярких фантазийных моделей","Events_Operational_Changes"
"сначала очень хорошее впечатление было от комбинезона очень тёплый и удобный но все испортилось с потеплением  дочка прокатилась в оттепель с пластиковой горки мокрой  и комбинезон мокрый на попе насквозь первый раз такое с нами за много лет ношения различных комбинезонов с дочкой и старшим сыном возможно это брак что теперь делать носили недолго попа не протертая ткань как новая швы целые при внешнем осмотре","Events_Product_Issues"
"к сожалению пришли с браком  на бегунке была отломана часть","Events_Product_Issues"
"отличное пальто на веснуосень всем заявленным характеристикам соответствует брака нет идет в размер на 130 взяли 134 будет небольшой запас в длине рукавов остальное по размеру","Events_Product_Issues"
"качество вроде неплохое да мембрана как плащевка не такая прочная никак не 6 как обычно у премонта и других хороших марок маломерит даже отказ","Events_Operational_Changes"
"пришлось оформить возврат так как на плечах бракованный шов простроченные дырки остались очень поганит вид зачем такое слать ткань сама по себе норм и цвет хороший","Events_Product_Issues"
"очень жаль так ждали комбинезон  а он оказался с браком перекручен подклад на правой штанине и пришит не правильно сыну так понравился комбез но придется отказаться","Events_Product_Issues"
"люблю премонт и этот комбез не исключение  заказал на своего ребёнка 146 размера  152 размер  на ногах специальное крепление  что бы подвороты не разворачивались  на рукавах манжеты с прорезом для большого пальца  ребёнок в восторге  давно такие искали  попа и колени усилены специальной тканьюклассный  удобный  тёплый  не маркий","Events_Operational_Changes"
"что угодно но это не похоже на рейму либо мега усеченный ее вариантлипучки редкие вместо кнопок капюшон без меха больше на демисезонный похож пропорции на длинные ноги и короткие руки в общем всегда носили рейму но примерив этот и премонт выбрали премонт за ту же цену но сделано все продуманнее намного и теплее","Events_Operational_Changes"
"на рост 140 заказывали рр 34140  чуть длинноваты рукава и брюки но к сентябрю наверное будет как раз ткань очень понравилась не толстая не тонкая и блестеть не будет смотрится дорого со скидками обошелся в 2989р спасибо","Events_Promotions"
"быстрая доставка успели всрок спасибо большоеносим 134р по отзывам взяла с запасом  спасибо всех с наступающим","Events_Logistical_Features"
"куртка пришла быстро но мы с ребенком заболели поэтому не смогли сразу забрать когда выздоровели померили куртка просто шикарная классная  но там был брак как будто ктото лезвием прошелся с правой стороны был порез отказалась из за этого ребенок очень расстроился плакал  даже сказал что давай мама заплатку сделаем но я отказалась заказала заново эту куртку посмотрим","Events_Product_Issues"
"хороший джемпер но маломерит у нас есть такого размера хотели на вырост но изза несоответствия не получилосьпришёл без брака","Events_Product_Issues"
"брали ребенку 11 лет на мероприятие пришла хорошо упакованная качество хорошее неоднократно стирали не линяет не садится на повседневку дома ходить удобно","Events_Organizational_Event"
"очень понравилось все качество хорошая фурнитура флис на воротнике в капюшоне карманах подстежка пристегивается на молнию плюс плотные клапаны плотная ткань ровные швы аккуратная изнанка село все идеально запас хороший ни много ни мало быстрая доставка приятно удивлена качеством скоростью и ценой","Events_Logistical_Features"
"товар пришел вовремя пижама просто супер ребенок в восторге соответствует размеру продавца рекомендую","Events_Logistical_Features"
"платье классное даже подошло по размеру но вовремя увидела брак на плече дырка будто чемто прожгли возможно ктото выходил в свет в этом платье очень неприятно и дочь расстроилась","Events_Product_Issues, Events_Logistical_Features"
"ткань понравилась но вот лонгслив пришёл с браком рукав с дыркой  не прошита часть строчки","Events_Product_Issues"
"нууу что сказать и говорить не чего шикардос по качеству очень влюбились в него но переоценила возможности по объёму ребёнка возврат заказала меньше а так спасибо за возможность приобрести по скидкам","Events_Promotions"
"очень расстроена хотела именно эти брюки но пришли с браком сзади карманы на разной высоте попа кажется перекошенной на бок вид теряется разница в полсантиметра дает колоссальный эффект и еще нюанс если кто не знает брюки нужно самим подшивать ткань отличная на ощупь приятная но криво сшитая попа  это беда","Events_Product_Issues"
"отличная куртка заказала пока была распродажа за 3450 дочка выбирала сама и очень довольна своим выбором внутри написано что она до 30 надеюсь так и есть на рост 122128 взяли 134 размер села хорошо думаю что на след год хватит тоже рукава тоже хорошо просто на фото дочь спрятала от холода","Events_Promotions"
"отличная кофта по размеру ребёнок в восторге а меня порадовала скидка","Events_Promotions"
"тут уже был отзыв про мех так вот опушка оказалась частично вшитой в шов видимо это брак такой производственный впрочем легко можно вытащить вручную тогда куртка лучше смотрится 98 на рост 92 очень большой оставлю на вырост но уже удобно ездить в машине горловина не мешает а вот другая модель царапала лицо","Events_Product_Issues"
"пришли бракованные дома открыла  а здесь нет заклепки качество джинс не плохое но почему никто не следит за браком","Events_Product_Issues"
"берем уже второй костюм премонт первый красный носим вторую зиму сейчас у сына рост 115 взяла 122 на следующую зиму есть хороший запас хватит на 2 сезона костюм очень теплый рассчитан на морозы сын гулял в 25 и не замерз из плюсов отмечу большой регулируемый капюшон флисовый подклад кулиска по низу куртки низ рукавов на липучке регулируемая длина брюк пошив ткань на отлично единственный минус куртка достаточно тяжелая но я думаю это изза того что она очень теплая если вы ищите комплект на холодную зиму то к покупке рекомендую","Events_Operational_Changes"
"быстрая доставка  качество","Events_Logistical_Features"
"парка хорошая мягкая ткань хлопок но пришла с браком капюшон не доконца пришит к горловине","Events_Product_Issues"
"качество приятное быстрая доставка спасибо","Events_Logistical_Features"
"не заметили брак сзади на поясе","Events_Product_Issues"
"лёгкая куртка маломерит размер подошёл мальчику 130 см пришла с браком  распущенная строчка на капюшоне на рукавах наоборот  одни петли на швах за доставку всё равно сняли деньги весь день переписываюсь со службой поддержки безуспешно","Events_Product_Issues"
"брюки отличные но пришли с браком у левого кармана прорваны частично нити полотна размер 158 поэтому отказ заказали такие же снова надеюсь прийдут без брака","Events_Product_Issues"
"ужасное качество  тонкие вид ношенных труселей не уважение к покупателю пришли все замызганые  в жёлтых пятнах жаль фото не успела сделать оформила как брак","Events_Product_Issues"
"куртка хорошая но на одном кармане сломана молния и была задержка с доставкой","Events_Delivery_Issues"
"сама по себе куртка нормальная но когда стали смотреть обнаружили брак очень обидновозврат","Events_Product_Issues"
"отличная куртка хотя по длине скорее пальто цвет коричневый с оттенком хаки дочери оч понравилось сшито как и все наши вещи от премонта отлично идёт в размер рост дочери 141 на ней размер 146 с запасом  если любите чтобы один раз и на неск сезонов то конечно маломерка теперь по теплоте это для каждого субъективно но для спб где вечный ветер и промозгло она идёт на холодную осень или тёплую зиму 5 7 просто идеально","Events_Operational_Changes"
"уберите эту куртку из доставок товара  неужели нельзя сделать как брак на производстве эта куртка качует из одних в другие  я еще должна платить за брак 50","Events_Product_Issues"
"на фото представлены швы на новом изделии как видно по отзывам это производственный брак партии сомнительно производитель заботится о качестве товара видимо только на везение и можно рассчитывать увы не повезло и не нужно писать стандартные сообщения о возврате лучше позаботьтесь о качестве и имидже компании","Events_Product_Issues"
"куртка с пятнами не факт что отстирается здорово конечно в пункте выдаче сказали поэтому и цена такая прикольно тогда и пишите сразу что куртка с пятнами поэтому такая цена жду деньги назад за бракованный товар","Events_Product_Issues"
"обычно носим рейму 2 снежинки до 5 с флюсовой кофтой но эта совсем тонюсенькая по ощущениям на 510 ну и есть сомнения в подлинности липучки мало того что пришиты под углом 90 градусов друг к другу так ещё и непарно на одной стороне  все 3 с зацепками на другой  2 с петельками 1  с зацепками не уверена что рейма смогла бы так по хорошему  это брак","Events_Product_Issues"
"джинсы отличные но разочаровало качество поносив их два дня выпала кнопка над молнией при оформлении возвратаотказ очень разочарована покупкой и качество очень долго покупаем орби первый раз столкнулась с браком джинсы за 2700 для ребёнка в использовании были два дня не рекомендую покупать очень тонкая ткань в районе застежкикнопки за такие деньги могли бы и продублировать это место","Events_Product_Issues"
"всегда были поклонниками премонт но что случилось с брендом что за ткань нитки проносили 2 месяца и уже протерлись и разошлись внутренние швы на штанинах осмотрела остальные места по всей поверхности ткани наметились трещины а я ещё взяла с запасом на рост 135 взяла 140 запас по размеру есть а вот по качеству точно нет очень надеюсь что хватит до весны","Events_Operational_Changes"
"по отзывам ждала очень колючий костюм решила все равно посмотреть вживую мне он очень понравился у ребенка такой уже был не колючий совсем может конечно у всех разное восприятие я оставила ребенок носит без проблем","Events_Logistical_Features"
"мембрана очень тонкая значительно отличается от зимней парки premont тем не менее выкупила изза низкой цены ребёнку понравился лёгкий удобный у нас не промокал но через неделю носки штанины разошлись по шву с двух сторон  швы не были проклеены посмотрела отзывы  это не первый случай правда возврат по браку сделали к покупке именно эту модель не рекомендую","Events_Product_Issues"
"отличное пальто год назад покупала в магазине на ребенка 4 года размер 116 одевали весной и осенью сейчас выкупила размер 128 нам почти 5 лет рост сейчас 111см как и хотела запас есть будем носить осенью качество отличное теплое на флисе носим пальто до зимнего комбеза без какоголибо брака спасибо wb за манго и цена 1100 сказочная","Events_Product_Issues"
"через 2 недели носки расчехлилась молния рядом с горловиной видимо молния изначально с браком была так как порвать её самостоятельно в том месте невозможно она просто поползла теперь требуется ремонт за чей счёт может это и не премонт а китайская подделка так как качество куртки оставляет желать лучшего","Events_Product_Issues, Events_Operational_Changes"
"синий цвет не соответствует описанию в составе присутствует полиэстер и дает ткани блеск","Events_Product_Issues"
"отличные брюки быстрая доставка но  видимо до нас их уже примеряли и они были все грязные в шерсти не приятно","Events_Logistical_Features"
"хорошее платье качественное реально оверсайз своей пухляшке ог 82 беру 146152 обычно но тут даже 146 размер был свободный на рост 138 длинновато длиннее чем на фото хочу попробовать перезаказать на размер меньше когдаесли будет скидка воротничок и бантик отстёгиваются будет удобно стирать","Events_Promotions"
"куртка с браком","Events_Product_Issues"
"фасон и ткань хорошие объем 28128  находка для таких худеньких как мы но вот пошив два сарафана и два брака на одном рюши несимметричны на другом юбка пришита вкось печально попробую третий раз заказать","Events_Product_Issues"
"куртка огонь швы все аккуратные быстрая доставка взяли на вырост","Events_Logistical_Features"
"в целом хорошая курточка смотрится красиво нам пришла бракованная внутри где манжета полность разорвана но мы пришли в остальном хороша тёплая удобная","Events_Product_Issues"
"отличные шорты  на рост 166 взяла 170 быстрая доставка цена соответствует качест","Events_Logistical_Features"
"свитер хороший даже не хочется снимать звезду однуно пришлось отказаться так как прям на груди в вязке бракдырка","Events_Product_Issues"
"здравствуйте прошу вернуть деньги за возврат так как куртка совершенно не соответствует описанию и больше деми чем зима","Events_Product_Issues"
"куртка очень плохо сшита замок застёгивали вместе с ребёнком и не могли это сделатьвнутри не дошиты швы торчит подкладка ниткиочень тонкая явно не на зиму 15мех на капюшоне ужасного запаха и лезет прямо в лицофото брака были зафиксированы пвз оператором","Events_Product_Issues"
"пальто само по себе красивое  современное но мне пришло с оторванной липучкой поэтому возврат","Events_Delivery_Issues"
"хороший комбинезон брака не нашла прежний  с тем же колличеством утеплителя носили на прогулку до 15 ребенок активный с флисовой кофтой на рост 120 размер 122 с хорошим запасом как обычно 6 у производителя","Events_Product_Issues"
"куртка отличная теплая дочке понравиласьно пришла с браком темное пятно на рукаве не оттирается очень расстроились брала на подароквозвратпопробую перезаказать","Events_Product_Issues"
"долгое ожидание и прислали дошколный размер с микки и минни маусом вместо ращмера 140","Events_Service_Issues"
"куртка не плохая но явно не на 5 и пришла с заводским браком что очень огорчило пришлось выкупить так как ребёнку срочно нужна куртка цену подняли и в доставке на 4 дня задержали так бы на озоне купила бы за 2800","Events_Product_Issues"
"куртка хорошая но пришла с браком на плече не прошит рукав и поэтому дырка образовалась швы на предплечье не качественные очень жаль перезаказали","Events_Product_Issues"
"качественный комбинезон  плотная ткань хороший пошив  у нас без брака идёт  6 как и вся reima  советую к приобретению","Events_Product_Issues"
"куртка пришла с браком строчки кривые конечно возврат","Events_Product_Issues"
"неплохая хули немного маломерит не взяли сын забраковал","Events_Product_Issues"
"куртка очень понравилась есть утяжки по талии карманы большие и глубокие но не застёгивается а на липучках но детям это даже удобнее есть на ручках специальные манжеты от ветра дочка их очень любит в куртках воротник плотно прилегает к шее до самых ушей но не давит очень удобно только мех не очень понравился но его можно снять он съемный на молнии вообще любим куртки премонт на плотную девочку ростом 140 взяли размер 152 село по рукавам с запасом думаю хватит на несколько сезонов дочка оценила ещё крупную застёжку легко вставлять бегунок в молнию","Events_Operational_Changes"
"куртка красивая но в местах соприкосновения вся ткань вытерлась и отклеились светоотражающие элементы оставила заявку по браку вайлдберриз отказалпоставщик что скажите","Events_Product_Issues"
"платье очень красивое но брак драный подьюбник было обидно так ещё и 75р удержали за возврат бракованного товара","Events_Product_Issues"
"настолько уже надоело ваши косяки а получается что просто так видимо заказываю и не выкупаю  рейтинг снимают а по факту присылают все подряд с браком ну не возьму я с браком а этотак и будет болтаться от одного к другому короче пятно на правом рукаве белое как от раствора спасибо носите самм","Events_Product_Issues"
"качественный комбинезон тёплый очень  идёт в размер  но пришёл с браком  поэтому снимаю звезду","Events_Product_Issues"
"рубашка хб обычная простенькая но на размер меньше сын ростом 157 см очень худой размер 36  рост 15880  оказалась мала вернули деньги вернулись без проблем ещё было пару косячков но не сильно заметных если бы не размер оставила бы","Events_Logistical_Features"
"куртка хорошая ребёнку понравилась но на пункте выдачи не заметили брак прострочено иглой бросается сильно в глаза от этого бренда не ожидали такого","Events_Product_Issues"
"брала 2 куртки описание дам идентичное тк реально все косяки похожие чтото совсем не понравилась куртка несколько лет покупаю ребенку на зиму премонт и имею представление о фирме эта же куртка какая то тощая утеплитель комками в местах строчки вообще пусто для 30 явно не прокатит я бы и сейчас в 15 не одела тк местами пустота и ребенка продует цвет серый мышиный голубых оттенков как на фото нет совсем на этикетке ни слова о канаде только китай в общем полное разочарование","Events_Operational_Changes"
"здравствуйте с таким ужасным качеством встречаюсь в первый раз позор фирме после первой деликатной стирки брюки превратились в половую тряпку краситель слез и брюки стали все в белую паутинку брак на лицо абсолютно некачественный краситель даже слов нет выброшенные деньги не советую к покупке пришлось поставить 1 звезду тк без не публикует","Events_Product_Issues"
"комбинезоном довольна на рост 123 см комбинезон размером 128 носить уже можно закатав рукава запас в ножках больше чем в рукавах по материалу фурнитуре и качеству  как у лесси то есть это бюджетная линейка реймы расцветка приятная мне достался без брака","Events_Product_Issues"
"куртка пришла с браком не было верхней и нижней заклепки за что сняли деньги за отказ","Events_Product_Issues"
"катается бракованная порезанная куртка писали в предыдущих отзывах об аналогичном дефекте и покупатели оплачивают компенсацию за возврат где процедура изъятия не соответствующего товара","Events_Product_Issues"
"молния не работает","Events_Product_Issues"
"платье вообще не то заказывали розовое с синими предками артикул 46615292лиф платья должен быть сеткой так же должны быть пойетки  пойеток нет просто блёстки не соответствует описанию","Events_Product_Issues"
"в целом хорошая рубашка но после первой носки и стирки выехал брак на манжете и ткани","Events_Product_Issues"
"качество костюма хорошее  но пришел костюм ношеный  грязный с дыркой на коленкемолния тоже с браком  возврат товара","Events_Product_Issues"
"одна лямка перекручена и пришита развернуть ее нет возможности лямки не съемныена чашке грязное серое пятномаломеритдлину лямок пришлось сделать на максимум возможно ли вернуть т к завернутая в спираль лямка это явный брак","Events_Product_Issues"
"мы 112 см заказали рост 122 чуть с запасом брака нет немного торчат нитки спереди на видном месте цвет соответствует упакован хорошо не вскрыт","Events_Product_Issues"
"хорошие брючки жаль что с браком в виде затяжки прошу не учитывать в проценте выкупа","Events_Product_Issues"
"прочитав отзывы конечно засомневалась заказывать или нет но сделала правильный выбор платье великолепное ткань не из самых дешёвых как некоторые писали если сильно дёрнуть понятно дело  что порвётся приятно телу ничего не трёт нам и дочке очень понравилось спасибо продавцу и вб кстати очень быстрая доставка вечером заказала и на следующий день уже поступил заказ в пвз","Events_Logistical_Features"
"качество хорошее но на стройную девочку ростом 150151 см штаны коротковаты а по ширине пришлось их уменьшить","Events_Delivery_Issues"
"возврат по причине брака костюм пришёл без одной эластичной манжеты на одном рукаве манжета была на другом отсутствовала","Events_Product_Issues"
"комбинезон может и хорош но пришел с браком кнопка на капюшоне деформирована поцарапана и расстегивается не держит возврат","Events_Product_Issues"
"пришёл пакет с крупной надписью брак 158 размер чёрного цвета с дыркой на рукаве размеру соответствует","Events_Product_Issues"
"у костюма отсутствует фирменная нашивка на спине это брак есть строчки которые распустили и снова прошили на ткани остались следы от иглы на рост 158 без запаса на 164 будет мал","Events_Product_Issues"
"на худого мальчика 123 см размер подошёл куртка тёплая и визуально и сегодня до школы и домой шли под ветром в минус 20 градусов проверили но качество ткани плохое чёрная часть прочная а красная как будто местами выгоревшая  так бликует ткань на фото это не видно только вживую красная часть притягивает к себе пыль и быстро пачкается также был бракнижняя липучка наполовину оторвана куртку забрала тк пришить не трудно и из всех моделей этого года в магазине подошла только эта заказали тут потому что оказалось дешевлено на следующий день после покупки разошёлся шов в месте стыка капюшона и воротникаи ладно бы только по шву сразу же поползла стрелка выше как ровный разрез зашила тк уверенна что доказать что это не ребёнок провал никак не смогу качество орби в этом году испортилось видимо экономят лучше бы использовали хорошие ткани и шили добротнее даже если цена была бы выше на фото видно дыру по браку капюшона и сравнение по качеству чёрной и красной ткани","Events_Product_Issues"
"куртка как пошита понравлась чуть брбольшемерит но это не страшно начали носить в школу с понедельника 14 ноября на 4 день ребёнок пожаловался что молния разошлась посмотрела а там 1 из зубьев отлетел плюс молния внизу пластик от ткани стал открываться очень это расстроило за такую цену 5749 р ещё теперь в ремонт нести и тратить деньги вопрос к производителю и продавцу возможна ли замена на качественный товар","Events_Operational_Changes"
"на данном платье край с лишней тканью брак","Events_Product_Issues"
